293,141,G,-7893364,,,,,
297,141,B,-7566450,,,,,
301,140,G,-7434608,,,,,
305,141,G,-8089208,,,,,
309,140,G,-7957622,,,,,
313,140,B,-7828332,,,,,
317,141,B,-7828332,,,,,
321,141,G,-7893364,,,,,
325,140,G,-7893364,,,,,
329,140,B,-7566450,,,,,
333,141,B,-7566450,,,,,
337,140,B,-7893616,,,,,
341,141,B,-7827567,,,,,
345,140,B,-7566448,,,,,
349,141,B,-7566448,,,,,
353,141,G,-7893364,,,,,
357,140,G,-7893364,,,,,
361,141,G,-7893112,,,,,
365,140,G,-7958906,,,,,
369,141,G,-8089724,,,,,
373,140,G,-8023930,,,,,
377,141,G,-8155517,,,,,
381,140,G,-8155517,,,,,
386,141,W,-7763575,,,,,
388,140,W,-7763575,,,,,
393,141,G,-7763071,,,,,
397,140,G,-7631742,,,,,
401,140,B,-7829618,,,,,
405,140,B,-7829618,,,,,
409,140,G,-8286325,,,,,
413,140,G,-8352119,,,,,
417,140,G,-8024951,,,,,
421,140,G,-8222329,,,,,
425,140,G,-8483966,,,,,
429,140,G,-8352380,,,,,
433,140,G,-8418688,,,,,
437,140,G,-8418688,,,,,
441,140,G,-8811134,,,,,
445,140,G,-8876927,,,,,
449,140,G,-8484729,,,,,
453,140,G,-8418936,,,,,
457,140,G,-8550524,,,,,
461,140,G,-8682367,,,,,
465,140,G,-8223874,,,,,
469,140,G,-8289667,,,,,
473,140,G,-8484227,,,,,
477,140,G,-8616070,,,,,
481,140,G,-8682880,,,,,
485,140,G,-8682880,,,,,
489,140,G,-9009038,,,,,
493,140,G,-9009038,,,,,
497,140,B,-8683646,,,,,
501,140,B,-8815231,,,,,
505,140,G,-9010310,,,,,
509,140,G,-9010310,,,,,
513,140,G,-8814979,,,,,
517,140,G,-8551808,,,,,
521,140,G,-8748673,,,,,
525,140,G,-8880259,,,,,
529,140,G,-8946316,,,,,
533,140,G,-8946316,,,,,
537,140,G,-8945801,,,,,
541,140,G,-8945801,,,,,
545,140,G,-8814979,,,,,
549,140,G,-9012359,,,,,
553,140,G,-9209224,,,,,
557,140,G,-9209224,,,,,
561,140,G,-9209224,,,,,
565,140,G,-9209224,,,,,
569,140,G,-9274000,,,,,
573,140,G,-9471378,,,,,
577,140,G,-9537160,,,,,
581,140,G,-9471367,,,,,
585,140,G,-9536910,,,,,
589,140,G,-9536910,,,,,
593,140,G,-9536658,,,,,
597,140,G,-9470865,,,,,
601,140,G,-9471880,,,,,
605,140,G,-9603467,,,,,
609,140,G,-9537933,,,,,
613,140,G,-9603726,,,,,
617,140,G,-9472662,,,,,
621,140,G,-9472662,,,,,
625,140,G,-9407117,,,,,
629,140,G,-9604752,,,,,
633,140,G,-9538455,,,,,
637,140,G,-9735577,,,,,
1,146,G,-8617355,,,,,
5,144,G,-8946064,,,,,
9,145,R,-8291986,,,,,
12,145,R,-8291986,,,,,
17,146,G,-8879771,,,,,
20,144,G,-8945564,,,,,
24,146,G,-9206420,,,,,
28,144,G,-9338262,,,,,
32,146,G,-8814228,,,,,
36,144,G,-8880021,,,,,
40,146,G,-8946314,,,,,
44,144,G,-8946314,,,,,
48,146,G,-8946316,,,,,
52,144,G,-8880523,,,,,
56,146,G,-9077132,,,,,
60,144,G,-8880009,,,,,
64,146,G,-9273230,,,,,
68,144,G,-9076108,,,,,
72,146,G,-8552844,,,,,
76,144,G,-8487050,,,,,
80,146,G,-8749466,,,,,
84,144,G,-8486294,,,,,
88,146,G,-8617355,,,,,
93,144,G,-8617355,,,,,
96,146,G,-8551306,,,,,
101,144,G,-8551306,,,,,
104,146,G,-8813962,,,,,
109,144,G,-8748169,,,,,
112,146,G,-8551558,,,,,
117,144,G,-8551558,,,,,
120,146,G,-8747908,,,,,
125,144,G,-8747908,,,,,
129,146,W,-8355712,,,,,
132,144,W,-8289919,,,,,
136,146,G,-8746884,,,,,
141,144,G,-8746884,,,,,
145,144,R,-8093058,,,,,
148,145,R,-7961215,,,,,
152,146,G,-8353927,,,,,
157,144,G,-8222597,,,,,
160,145,G,-8680579,,,,,
165,144,G,-8614786,,,,,
168,145,G,-8287618,,,,,
173,144,G,-8287618,,,,,
176,145,G,-8483966,,,,,
181,144,G,-8418173,,,,,
184,145,G,-8025205,,,,,
189,144,G,-8156534,,,,,
192,145,G,-8091007,,,,,
197,144,G,-7959421,,,,,
200,144,B,-7829620,,,,,
205,144,B,-7829620,,,,,
210,145,W,-7763575,,,,,
212,144,W,-7566196,,,,,
216,145,G,-7827832,,,,,
221,144,G,-7827832,,,,,
226,145,W,-7566196,,,,,
228,144,W,-7631989,,,,,
234,145,W,-7566196,,,,,
236,144,W,-7566196,,,,,
241,145,G,-7893112,,,,,
245,144,G,-7958906,,,,,
249,145,G,-7893114,,,,,
253,144,G,-7893114,,,,,
257,145,G,-7893114,,,,,
261,144,G,-7893114,,,,,
265,144,R,-7500916,,,,,
268,145,R,-7500916,,,,,
274,145,W,-7566196,,,,,
276,144,W,-7500403,,,,,
281,145,G,-7500155,,,,,
285,144,G,-7565948,,,,,
289,145,G,-8219763,,,,,
293,144,G,-8219763,,,,,
297,144,B,-7500657,,,,,
301,145,G,-7434608,,,,,
305,144,G,-7958387,,,,,
309,145,G,-7827058,,,,,
313,144,B,-7566448,,,,,
317,144,B,-7369069,,,,,
321,144,G,-7893364,,,,,
325,145,G,-7893364,,,,,
329,144,B,-7566450,,,,,
333,144,B,-7566450,,,,,
337,144,G,-7696755,,,,,
341,145,G,-7630706,,,,,
345,144,B,-7500657,,,,,
349,144,B,-7500657,,,,,
353,144,B,-7500655,,,,,
357,144,B,-7566448,,,,,
362,145,W,-7566196,,,,,
364,144,W,-7566196,,,,,
369,144,G,-7827832,,,,,
373,145,G,-7893626,,,,,
377,144,G,-7893626,,,,,
381,145,G,-7893626,,,,,
386,145,W,-7763575,,,,,
388,144,W,-7631989,,,,,
393,144,G,-7959421,,,,,
397,144,G,-7893628,,,,,
401,144,G,-7958906,,,,,
405,144,G,-8156284,,,,,
409,144,G,-8155767,,,,,
413,144,G,-8221816,,,,,
417,144,G,-8156280,,,,,
421,144,G,-8024951,,,,,
425,144,B,-7961208,,,,,
429,144,G,-7895159,,,,,
433,144,G,-8418938,,,,,
437,144,G,-8484731,,,,,
441,144,G,-8418938,,,,,
445,144,G,-8418938,,,,,
449,144,G,-8354176,,,,,
453,144,G,-8222847,,,,,
457,144,G,-8287870,,,,,
461,144,G,-8353663,,,,,
465,144,G,-8485252,,,,,
469,144,G,-8616581,,,,,
473,144,G,-8419207,,,,,
477,144,G,-8682378,,,,,
481,144,G,-8813183,,,,,
485,144,G,-8878976,,,,,
489,144,G,-8747406,,,,,
493,144,G,-8944528,,,,,
497,144,G,-8944767,,,,,
501,144,G,-8944767,,,,,
505,144,G,-8945282,,,,,
509,144,G,-9076869,,,,,
513,144,G,-8814979,,,,,
517,144,G,-8814979,,,,,
521,144,G,-8617351,,,,,
525,144,G,-8814729,,,,,
529,144,G,-9010072,,,,,
533,144,G,-9207707,,,,,
537,144,G,-9208459,,,,,
541,144,G,-9208459,,,,,
545,144,G,-9142412,,,,,
549,144,G,-9142412,,,,,
553,144,G,-9208459,,,,,
557,144,G,-9274252,,,,,
561,144,B,-9209220,,,,,
565,144,B,-9209220,,,,,
569,144,G,-9274000,,,,,
573,144,G,-9405329,,,,,
577,144,B,-9471363,,,,,
581,144,B,-9471363,,,,,
585,144,B,-9145224,,,,,
589,144,B,-9013894,,,,,
593,144,G,-9601427,,,,,
597,144,G,-9667477,,,,,
601,144,G,-9538187,,,,,
605,144,G,-9538187,,,,,
609,144,G,-9536922,,,,,
613,144,G,-9602715,,,,,
617,144,G,-9602963,,,,,
621,144,G,-9668756,,,,,
625,144,G,-9669010,,,,,
629,144,G,-9734803,,,,,
633,144,G,-9604752,,,,,
637,144,G,-9736081,,,,,
1,150,G,-9927567,,,,,
5,148,G,-9861774,,,,,
9,150,G,-8946064,,,,,
13,148,G,-9011857,,,,,
16,150,G,-8814228,,,,,
20,148,G,-8945814,,,,,
24,150,G,-9075352,,,,,
28,148,G,-9272730,,,,,
32,150,G,-9207185,,,,,
36,148,G,-9207185,,,,,
40,150,G,-8814478,,,,,
44,148,G,-8880271,,,,,
48,150,G,-9142416,,,,,
52,148,G,-9010574,,,,,
56,150,G,-8946318,,,,,
60,148,G,-8880269,,,,,
64,150,G,-9076619,,,,,
68,148,G,-9010825,,,,,
73,150,W,-8684677,,,,,
76,148,W,-8553091,,,,,
80,149,R,-8422541,,,,,
85,149,R,-8224905,,,,,
88,149,R,-8158862,,,,,
93,149,R,-8224655,,,,,
96,150,G,-8747919,,,,,
100,148,G,-8682126,,,,,
104,150,G,-8683144,,,,,
109,148,G,-8683144,,,,,
112,150,G,-8551308,,,,,
117,148,G,-8551308,,,,,
120,150,G,-8878724,,,,,
125,148,G,-8812931,,,,,
128,150,G,-8682628,,,,,
133,148,G,-8616835,,,,,
136,150,G,-8616068,,,,,
141,148,G,-8616068,,,,,
144,150,G,-8419459,,,,,
149,148,G,-8287872,,,,,
152,150,G,-8484218,,,,,
157,148,G,-8484218,,,,,
160,150,G,-8679816,,,,,
165,148,G,-8614023,,,,,
168,149,G,-8157306,,,,,
173,148,G,-8157306,,,,,
177,148,R,-7764093,,,,,
181,149,R,-7698300,,,,,
184,149,G,-8222329,,,,,
189,148,G,-8222329,,,,,
193,149,G,-7894911,,,,,
197,148,G,-7763069,,,,,
201,149,G,-7958654,,,,,
205,148,G,-8024703,,,,,
209,149,G,-7893374,,,,,
213,148,G,-7827580,,,,,
217,149,G,-7893628,,,,,
221,148,G,-7827834,,,,,
225,149,G,-8155253,,,,,
229,148,G,-8089460,,,,,
233,149,G,-7827832,,,,,
237,148,G,-7827832,,,,,
241,149,G,-7827571,,,,,
245,148,G,-7893364,,,,,
249,149,G,-7893114,,,,,
253,148,G,-7827321,,,,,
257,149,G,-7827321,,,,,
261,148,G,-7893114,,,,,
264,149,B,-7893616,,,,,
269,148,B,-7893616,,,,,
273,149,G,-7828084,,,,,
277,148,G,-7696755,,,,,
281,149,G,-7827321,,,,,
285,148,G,-7827321,,,,,
289,149,G,-7957622,,,,,
293,148,G,-8023415,,,,,
298,149,W,-7368817,,,,,
300,148,W,-7500403,,,,,
304,148,B,-7958637,,,,,
309,148,B,-7761515,,,,,
313,149,G,-7827056,,,,,
317,148,G,-7827056,,,,,
321,149,G,-7828084,,,,,
325,148,G,-7828084,,,,,
330,149,W,-7500403,,,,,
332,148,W,-7566196,,,,,
336,148,B,-7696753,,,,,
341,148,B,-7696753,,,,,
345,149,G,-7630706,,,,,
349,148,G,-7696755,,,,,
353,149,G,-7893364,,,,,
357,148,G,-7827571,,,,,
361,148,B,-7828082,,,,,
365,148,B,-7696753,,,,,
369,149,G,-7827834,,,,,
373,148,G,-7893628,,,,,
377,148,B,-7893875,,,,,
381,148,B,-7893875,,,,,
385,149,G,-7631994,,,,,
389,148,G,-7566200,,,,,
393,149,G,-7958654,,,,,
397,148,G,-7958654,,,,,
402,149,W,-7631989,,,,,
404,148,W,-7763575,,,,,
409,149,G,-7959671,,,,,
413,148,G,-8025464,,,,,
417,148,G,-8091261,,,,,
421,148,G,-8025212,,,,,
425,148,G,-8288122,,,,,
429,148,G,-8156280,,,,,
433,148,G,-8615034,,,,,
437,148,G,-8615034,,,,,
441,148,G,-8418686,,,,,
445,148,G,-8418686,,,,,
449,148,G,-8418688,,,,,
453,148,G,-8418688,,,,,
457,148,G,-8483464,,,,,
461,148,G,-8483464,,,,,
465,148,G,-8615557,,,,,
469,148,G,-8812679,,,,,
473,148,G,-8353413,,,,,
477,148,G,-8616329,,,,,
481,148,G,-9008766,,,,,
485,148,G,-9205888,,,,,
489,148,G,-8551560,,,,,
493,148,G,-8551560,,,,,
497,148,G,-8944769,,,,,
501,148,G,-8944769,,,,,
505,148,G,-9271685,,,,,
509,148,G,-9337478,,,,,
513,148,G,-8814729,,,,,
517,148,G,-8617351,,,,,
521,148,G,-8748171,,,,,
525,148,G,-8813964,,,,,
529,148,G,-9403020,,,,,
533,148,G,-9469069,,,,,
537,148,G,-9273732,,,,,
541,148,G,-9273732,,,,,
545,148,G,-9077132,,,,,
549,148,G,-9077132,,,,,
553,148,G,-9012363,,,,,
557,148,G,-9078156,,,,,
561,148,G,-9536136,,,,,
565,148,G,-9536136,,,,,
569,148,G,-9077652,,,,,
573,148,G,-9274775,,,,,
577,148,G,-9666961,,,,,
581,148,G,-9666961,,,,,
585,148,G,-9078156,,,,,
589,148,G,-9275278,,,,,
593,148,G,-9275280,,,,,
597,148,G,-9077902,,,,,
601,148,G,-9537933,,,,,
605,148,G,-9537933,,,,,
609,148,G,-9536668,,,,,
613,148,G,-9470875,,,,,
617,148,G,-9669010,,,,,
621,148,G,-9603217,,,,,
625,148,G,-9735568,,,,,
629,148,G,-9669775,,,,,
633,148,G,-10258832,,,,,
637,148,G,-10324625,,,,,
1,153,R,-8422289,,,,,
4,153,R,-8422289,,,,,
9,154,G,-8816276,,,,,
13,152,G,-8816276,,,,,
16,154,G,-9010828,,,,,
20,152,G,-9142414,,,,,
24,154,G,-9142666,,,,,
28,152,G,-9076873,,,,,
32,154,G,-8814228,,,,,
36,152,G,-8945814,,,,,
40,154,G,-9206672,,,,,
44,152,G,-9272465,,,,,
48,154,G,-9010574,,,,,
52,152,G,-9010574,,,,,
56,154,G,-9075604,,,,,
60,152,G,-9338775,,,,,
64,154,G,-8879506,,,,,
68,152,G,-8813712,,,,,
72,154,G,-9337228,,,,,
76,152,G,-9600144,,,,,
80,154,G,-8944519,,,,,
84,152,G,-9273484,,,,,
88,153,R,-8224646,,,,,
93,152,R,-8224646,,,,,
96,154,G,-8617101,,,,,
101,152,G,-8551308,,,,,
104,154,G,-8748673,,,,,
109,152,G,-8748673,,,,,
112,154,G,-8551812,,,,,
117,152,G,-8485763,,,,,
120,154,G,-8616070,,,,,
125,152,G,-8681863,,,,,
128,154,G,-8812679,,,,,
133,152,G,-8615557,,,,,
136,153,R,-7896197,,,,,
141,152,R,-7961990,,,,,
144,154,G,-8615808,,,,,
149,152,G,-8483966,,,,,
152,154,G,-7960704,,,,,
157,152,G,-8026497,,,,,
160,154,G,-8287872,,,,,
165,152,G,-8221823,,,,,
168,153,G,-8287609,,,,,
173,152,G,-8418938,,,,,
176,153,G,-8156804,,,,,
181,152,G,-8090755,,,,,
184,153,B,-7895413,,,,,
189,152,B,-7895413,,,,,
192,153,B,-8025718,,,,,
196,153,G,-7959669,,,,,
201,152,G,-7893364,,,,,
204,153,G,-8024951,,,,,
209,152,G,-7893112,,,,,
212,153,G,-7958906,,,,,
218,153,W,-7566196,,,,,
220,152,W,-7566196,,,,,
225,152,B,-7632243,,,,,
228,153,B,-7566450,,,,,
233,152,G,-7827834,,,,,
236,153,G,-7827834,,,,,
241,152,G,-7827058,,,,,
244,153,G,-8024180,,,,,
250,152,B,-7828082,,,,,
252,153,B,-7696753,,,,,
257,152,G,-7696503,,,,,
260,153,G,-7696503,,,,,
266,153,W,-7500403,,,,,
268,152,W,-7500403,,,,,
273,152,G,-7827058,,,,,
277,153,G,-7958387,,,,,
282,152,B,-7697003,,,,,
284,153,B,-7631210,,,,,
289,152,G,-7564661,,,,,
293,153,G,-7630710,,,,,
297,152,G,-7761013,,,,,
301,153,G,-7826806,,,,,
305,152,G,-7630706,,,,,
309,153,G,-7564913,,,,,
313,152,G,-7434608,,,,,
317,153,G,-7434608,,,,,
321,152,G,-7564913,,,,,
325,153,G,-7564913,,,,,
329,152,G,-7827058,,,,,
333,153,G,-7827058,,,,,
337,152,G,-7761013,,,,,
341,153,G,-7826806,,,,,
345,152,G,-7564913,,,,,
349,153,G,-7696755,,,,,
353,152,G,-7893364,,,,,
357,153,G,-7893364,,,,,
361,152,G,-8023417,,,,,
365,153,G,-8089210,,,,,
369,152,G,-7761776,,,,,
373,153,G,-7893362,,,,,
377,152,G,-7828084,,,,,
381,153,G,-7893877,,,,,
386,152,B,-7893875,,,,,
388,152,B,-7828082,,,,,
393,152,G,-8089460,,,,,
397,153,G,-8155253,,,,,
402,152,B,-7893875,,,,,
405,152,G,-7959669,,,,,
409,153,G,-8156032,,,,,
413,152,G,-7958654,,,,,
417,153,G,-8025212,,,,,
421,152,G,-8091261,,,,,
425,153,G,-8025464,,,,,
429,152,G,-8025464,,,,,
433,152,G,-8418173,,,,,
437,152,G,-8483966,,,,,
441,152,G,-8091007,,,,,
445,152,G,-8156800,,,,,
449,152,G,-7894909,,,,,
453,152,G,-7960702,,,,,
457,152,G,-8614784,,,,,
461,152,G,-8614784,,,,,
465,152,G,-8679814,,,,,
469,152,G,-8876937,,,,,
473,152,G,-8615557,,,,,
477,152,G,-8746886,,,,,
481,152,G,-8943236,,,,,
485,152,G,-9074822,,,,,
489,152,G,-8682374,,,,,
493,152,G,-8682374,,,,,
497,152,G,-8878724,,,,,
501,152,G,-8878724,,,,,
505,152,G,-8748673,,,,,
509,152,G,-8682880,,,,,
513,152,G,-8814216,,,,,
517,152,G,-8682374,,,,,
521,152,G,-8813962,,,,,
525,152,G,-8813962,,,,,
529,152,G,-8944769,,,,,
533,152,G,-9207941,,,,,
537,152,G,-9403787,,,,,
541,152,G,-9469580,,,,,
545,152,G,-9142925,,,,,
549,152,G,-8945803,,,,,
553,152,G,-9536390,,,,,
557,152,G,-9536390,,,,,
561,152,G,-9536388,,,,,
565,152,G,-9536388,,,,,
569,152,G,-9077902,,,,,
573,152,G,-9143695,,,,,
577,152,G,-9993623,,,,,
581,152,G,-9993623,,,,,
585,152,G,-9405583,,,,,
589,152,G,-9471376,,,,,
593,152,R,-8817296,,,,,
597,152,R,-8685710,,,,,
601,152,G,-9666961,,,,,
605,152,G,-9798290,,,,,
609,152,G,-9340560,,,,,
613,152,G,-9274767,,,,,
617,152,G,-9472910,,,,,
621,152,G,-9407117,,,,,
625,152,G,-9799574,,,,,
629,152,G,-9931416,,,,,
633,152,G,-9996687,,,,,
637,152,G,-10062480,,,,,
1,158,G,-8749716,,,,,
5,156,G,-8749716,,,,,
8,158,R,-8685204,,,,,
12,156,R,-8685204,,,,,
17,158,G,-9076621,,,,,
21,156,G,-9142414,,,,,
24,158,G,-8946314,,,,,
28,156,G,-8880521,,,,,
32,158,R,-8159896,,,,,
36,156,R,-8225689,,,,,
40,158,R,-8290450,,,,,
44,156,R,-8619159,,,,,
48,158,G,-8881806,,,,,
52,156,G,-8552841,,,,,
56,158,G,-8946066,,,,,
60,156,G,-8880273,,,,,
64,158,G,-8879506,,,,,
68,156,G,-8813712,,,,,
72,158,G,-8487050,,,,,
76,156,G,-8684173,,,,,
81,158,G,-9010314,,,,,
84,156,G,-9207437,,,,,
89,158,G,-8878476,,,,,
92,156,G,-8878476,,,,,
97,158,G,-8617355,,,,,
100,156,G,-8617355,,,,,
105,158,G,-8747910,,,,,
108,156,G,-8681861,,,,,
113,157,R,-8158601,,,,,
116,156,R,-8158601,,,,,
121,158,G,-8616070,,,,,
124,156,G,-8616070,,,,,
129,158,G,-8485000,,,,,
132,156,G,-8419207,,,,,
137,157,R,-7830915,,,,,
140,156,R,-7896708,,,,,
145,157,R,-7961217,,,,,
148,156,R,-7895424,,,,,
153,158,G,-7960702,,,,,
156,156,G,-7960702,,,,,
161,158,G,-8483464,,,,,
164,156,G,-8351878,,,,,
169,158,G,-8287609,,,,,
172,156,G,-8418938,,,,,
177,157,G,-8287620,,,,,
180,156,G,-8221827,,,,,
185,157,G,-8091261,,,,,
188,156,G,-8091261,,,,,
192,157,B,-8025718,,,,,
198,156,B,-7893875,,,,,
201,157,G,-7892862,,,,,
204,156,G,-7958656,,,,,
209,157,G,-8024180,,,,,
212,156,G,-8089973,,,,,
217,157,G,-7893364,,,,,
220,156,G,-7959157,,,,,
225,157,G,-7893628,,,,,
228,156,G,-7827834,,,,,
233,157,G,-7957887,,,,,
236,156,G,-8023680,,,,,
241,157,G,-7958135,,,,,
244,156,G,-8023928,,,,,
249,157,G,-7696755,,,,,
252,156,G,-7630706,,,,,
257,157,G,-7958135,,,,,
260,156,G,-7958135,,,,,
266,157,W,-7500403,,,,,
268,156,W,-7434610,,,,,
273,157,G,-7957622,,,,,
276,156,G,-7957622,,,,,
281,157,G,-7564913,,,,,
284,156,G,-7499120,,,,,
289,157,G,-7760759,,,,,
292,156,G,-7760759,,,,,
297,157,G,-7564663,,,,,
300,156,G,-7696249,,,,,
305,157,G,-7564663,,,,,
308,156,G,-7564663,,,,,
313,157,G,-7564913,,,,,
316,156,G,-7564913,,,,,
321,157,G,-7695220,,,,,
324,156,G,-7761013,,,,,
329,157,G,-7827058,,,,,
332,156,G,-7761265,,,,,
337,157,G,-7695481,,,,,
340,156,G,-7761274,,,,,
345,157,G,-7696249,,,,,
349,156,G,-7696249,,,,,
353,157,G,-7696503,,,,,
357,156,G,-7696503,,,,,
361,157,G,-7434360,,,,,
365,156,G,-7434360,,,,,
368,157,B,-7500657,,,,,
374,156,B,-7566450,,,,,
378,156,R,-7369848,,,,,
380,156,R,-7369848,,,,,
385,157,G,-7828084,,,,,
389,156,G,-7828084,,,,,
393,157,G,-8023928,,,,,
397,156,G,-8089722,,,,,
401,157,G,-8024180,,,,,
405,156,G,-8024180,,,,,
409,157,G,-8089973,,,,,
413,156,G,-8089973,,,,,
417,157,G,-7893626,,,,,
421,156,G,-8025212,,,,,
425,157,G,-8025205,,,,,
429,156,G,-8222327,,,,,
433,157,G,-8156284,,,,,
437,156,G,-8222077,,,,,
441,157,G,-8091007,,,,,
445,156,G,-8156800,,,,,
449,156,G,-8156298,,,,,
453,156,G,-8156298,,,,,
457,156,G,-8680318,,,,,
461,156,G,-8614269,,,,,
465,156,G,-8418438,,,,,
469,156,G,-8484231,,,,,
473,156,G,-8812670,,,,,
477,156,G,-8746876,,,,,
481,156,G,-8615557,,,,,
485,156,G,-8878472,,,,,
488,156,B,-8225148,,,,,
494,156,B,-8225148,,,,,
496,156,B,-8683126,,,,,
502,156,B,-8683126,,,,,
506,156,W,-8421505,,,,,
508,156,W,-8487298,,,,,
514,156,W,-8487298,,,,,
516,156,W,-8421505,,,,,
521,156,G,-8683146,,,,,
525,156,G,-8683146,,,,,
529,156,G,-9076105,,,,,
533,156,G,-9010312,,,,,
537,156,G,-8814729,,,,,
541,156,G,-8880523,,,,,
545,156,G,-9207955,,,,,
549,156,G,-9142162,,,,,
553,156,G,-9470343,,,,,
557,156,G,-9536136,,,,,
561,156,G,-9012359,,,,,
565,156,G,-9012359,,,,,
569,156,G,-9274767,,,,,
573,156,G,-9208718,,,,,
577,156,G,-9535634,,,,,
581,156,G,-9601427,,,,,
584,156,B,-9144199,,,,,
590,156,B,-9275528,,,,,
592,156,B,-8883590,,,,,
598,156,B,-8883590,,,,,
600,156,B,-9341823,,,,,
606,156,B,-9341823,,,,,
609,156,G,-9340560,,,,,
613,156,G,-9340560,,,,,
617,156,G,-9406869,,,,,
621,156,G,-9538455,,,,,
625,156,G,-8947097,,,,,
629,156,G,-9341855,,,,,
633,156,G,-9734803,,,,,
637,156,G,-9866132,,,,,
0,162,R,-8291986,,,,,
4,160,R,-8489108,,,,,
8,162,G,-9077150,,,,,
12,160,G,-8945564,,,,,
16,162,G,-9012363,,,,,
20,160,G,-9012363,,,,,
24,162,G,-8946316,,,,,
28,160,G,-9012109,,,,,
32,162,G,-8552092,,,,,
36,160,G,-8815007,,,,,
40,162,G,-8421518,,,,,
44,160,G,-8487312,,,,,
48,162,G,-9077902,,,,,
52,160,G,-8814729,,,,,
56,162,G,-8814476,,,,,
60,160,G,-8946318,,,,,
64,162,G,-8487060,,,,,
68,160,G,-8487060,,,,,
72,162,G,-8486796,,,,,
76,160,G,-8486796,,,,,
80,162,G,-9010314,,,,,
84,160,G,-9076108,,,,,
88,162,G,-8878976,,,,,
92,160,G,-8944769,,,,,
96,162,G,-8879756,,,,,
100,160,G,-8682376,,,,,
104,162,G,-9009292,,,,,
108,160,G,-8877963,,,,,
112,162,G,-8551808,,,,,
116,160,G,-8551808,,,,,
120,162,G,-8551560,,,,,
124,160,G,-8419718,,,,,
128,162,G,-8616070,,,,,
132,160,G,-8616070,,,,,
136,162,G,-8355460,,,,,
141,160,G,-8223874,,,,,
144,162,G,-8680579,,,,,
149,160,G,-8680579,,,,,
152,162,G,-8157306,,,,,
157,160,G,-8157306,,,,,
161,162,G,-8418686,,,,,
165,160,G,-8221564,,,,,
169,162,G,-8222329,,,,,
173,160,G,-8222329,,,,,
177,162,G,-8222329,,,,,
181,160,G,-8156280,,,,,
184,161,B,-8091511,,,,,
190,160,B,-7893875,,,,,
193,161,G,-7763069,,,,,
197,160,G,-7763069,,,,,
201,161,G,-7893877,,,,,
205,160,G,-7828084,,,,,
209,161,G,-7959157,,,,,
213,160,G,-7893364,,,,,
216,161,B,-7828080,,,,,
222,160,B,-7696751,,,,,
224,161,B,-7893875,,,,,
230,160,B,-7696753,,,,,
233,161,G,-8023419,,,,,
237,160,G,-8089212,,,,,
241,161,G,-7696755,,,,,
245,160,G,-7630706,,,,,
249,161,G,-7827058,,,,,
253,160,G,-7827058,,,,,
257,161,G,-7694702,,,,,
261,160,G,-8023667,,,,,
264,161,B,-7304296,,,,,
270,160,B,-7304296,,,,,
273,161,G,-7892081,,,,,
277,160,G,-7892081,,,,,
281,161,G,-7564150,,,,,
285,160,G,-7564150,,,,,
289,161,G,-7891831,,,,,
293,160,G,-7957624,,,,,
297,161,G,-7695733,,,,,
301,160,G,-7827319,,,,,
305,161,G,-7695481,,,,,
309,160,G,-7695481,,,,,
314,161,W,-7368817,,,,,
316,160,W,-7368817,,,,,
321,161,G,-7564913,,,,,
325,160,G,-7564913,,,,,
330,161,W,-7368817,,,,,
332,160,W,-7368817,,,,,
336,161,B,-7564650,,,,,
342,160,B,-7564650,,,,,
344,161,B,-7696751,,,,,
350,160,B,-7565165,,,,,
353,161,G,-7761272,,,,,
357,160,G,-7695479,,,,,
361,161,G,-7761272,,,,,
365,160,G,-7695479,,,,,
368,161,B,-7697001,,,,,
374,160,B,-7828586,,,,,
377,161,G,-7828084,,,,,
381,160,G,-7828084,,,,,
385,161,G,-7565948,,,,,
389,160,G,-7565948,,,,,
393,161,G,-7827834,,,,,
397,160,G,-7893628,,,,,
401,161,G,-7827832,,,,,
405,160,G,-7827832,,,,,
409,161,G,-7893364,,,,,
413,160,G,-7959157,,,,,
417,161,G,-8025464,,,,,
421,160,G,-7959671,,,,,
425,161,G,-8025464,,,,,
429,160,G,-7959671,,,,,
433,161,G,-8024699,,,,,
437,160,G,-8156284,,,,,
441,161,G,-8222077,,,,,
445,160,G,-8287870,,,,,
449,161,G,-8483718,,,,,
453,160,G,-8483718,,,,,
457,160,G,-8680314,,,,,
461,160,G,-8680314,,,,,
465,160,G,-8680064,,,,,
469,160,G,-8745857,,,,,
472,160,B,-8092794,,,,,
478,160,B,-8092794,,,,,
481,160,G,-8550275,,,,,
485,160,G,-8681861,,,,,
489,160,G,-8682880,,,,,
493,160,G,-8616831,,,,,
496,160,B,-8879226,,,,,
502,160,B,-8879226,,,,,
505,160,G,-8551558,,,,,
509,160,G,-8551558,,,,,
513,160,G,-8748671,,,,,
517,160,G,-8748671,,,,,
521,160,G,-8813449,,,,,
525,160,G,-8813449,,,,,
529,160,G,-8879758,,,,,
533,160,G,-8879758,,,,,
537,160,G,-9076105,,,,,
541,160,G,-9076105,,,,,
545,160,G,-9076873,,,,,
549,160,G,-9142666,,,,,
553,160,G,-9077386,,,,,
557,160,G,-9143179,,,,,
561,160,G,-9405318,,,,,
565,160,G,-9339525,,,,,
569,160,G,-9077904,,,,,
573,160,G,-9077904,,,,,
577,160,G,-9536136,,,,,
581,160,G,-9667978,,,,,
585,160,G,-9274765,,,,,
589,160,G,-9340558,,,,,
